id,name,type,type_code,address,location,tel,business_area,poi_type,province,city,district
B0FFGMC12I,银河SOHO购物中心,购物服务;商场;购物中心,060101,南竹杆胡同2号(朝阳门地铁站G东南口步行420米),"116.433185,39.920630",010-58788888;010-59576688,朝阳门,weigh3_购物服务,北京市,北京市,东城区
B0FFGQZ9KH,搜秀购物广场,购物服务;商场;购物中心,060101,崇文门外大街40号(崇文门地铁站G东南口步行360米),"116.419328,39.896594",010-51671241;010-51671261,花市,weigh3_购物服务,北京市,北京市,东城区
B0HALZ4694,THE NEW西单更新场,购物服务;商场;商场,060100,西单北大街180号(西单地铁站B北口步行120米),"116.375344,39.908269",010-66063558;010-66536628,西单,weigh3_购物服务,北京市,北京市,西城区
B000A8X3S4,张一元茶庄(总店),购物服务;专卖店;专营店,061200,大栅栏街22号(前门地铁站I西南口步行490米),"116.396298,39.895792",010-63034001,珠市口,weigh3_购物服务,北京市,北京市,西城区
B000A6F85C,西单商场,购物服务;商场;普通商场,060102,西单北大街120号,"116.374683,39.912572",010-66563100,西单,weigh3_购物服务,北京市,北京市,西城区
B000A852XN,澳门中心,购物服务;商场;购物中心,060101,王府井东街8号,"116.413327,39.914866",010-58138899,王府井,weigh3_购物服务,北京市,北京市,东城区
B000A83RUT,西单购物中心,购物服务;商场;购物中心,060101,西单北大街132号,"116.374567,39.911494",010-66025016,西单,weigh3_购物服务,北京市,北京市,西城区
B000A85EXS,崇光百货(宣武门店),购物服务;商场;购物中心,060101,宣武门大街8号北京崇光百货B1层,"116.375639,39.896881",010-63103388,宣武门,weigh3_购物服务,北京市,北京市,西城区
B0FFHQNKQJ,工美大厦(东单三条),购物服务;商场;商场,060100,王府井大街200号工美大厦F2层(王府井地铁站E3东北口旁),"116.411887,39.910839",010-65233016,王府井,weigh3_购物服务,北京市,北京市,东城区
B0FFH14X68,新活馆,购物服务;商场;商场,060100,东打磨厂街7号宝鼎中心A座,"116.413225,39.899797",[],[],weigh3_购物服务,北京市,北京市,东城区
B000A84TVK,Apple 西单大悦城,购物服务;家电电子卖场;数码电子,060306,西单北大街131号大悦城,"116.373483,39.910539",4006171204,西单,weigh3_购物服务,北京市,北京市,西城区
B000A81GMN,东安市场,购物服务;商场;购物中心,060101,王府井大街138号(金鱼胡同地铁站B东口步行290米),"116.411922,39.914339",010-65281270,王府井,weigh3_购物服务,北京市,北京市,东城区
B000AA19GR,北京街(法华寺街),购物服务;特色商业街;步行街,061001,法华寺街91号(红桥市场斜对面红桥路口西边),"116.421098,39.887317",13001117361,[],weigh3_购物服务,北京市,北京市,东城区
B0FFJNCRIR,合景摩方,购物服务;商场;购物中心|商务住宅;商务住宅相关;商务住宅相关,060101|120000,崇文门外大街1号(崇文门地铁站H西南口旁),"116.417628,39.899696",010-57392188,[],weigh3_购物服务,北京市,北京市,东城区
B000A83A5Y,北京图书大厦,购物服务;专卖店;书店,061205,西长安街17号(西单地铁站C东北口步行50米),"116.377078,39.907883",010-66078477,西单,weigh3_购物服务,北京市,北京市,西城区
B0FFF63VW6,琉璃厂文化街,购物服务;特色商业街;特色商业街,061000,南新华街,"116.384570,39.895313",15810887412,[],weigh3_购物服务,北京市,北京市,西城区
B0FFJ2QEQ8,王府中环西座,购物服务;商场;购物中心,060101,王府井大街269号(王府井地铁站E3东北口步行400米),"116.408479,39.912642",010-85648888,王府井,weigh3_购物服务,北京市,北京市,东城区
B0I1JXKJBM,乾坤空间QianKun Space,购物服务;购物相关场所;购物相关场所,060000,杨梅竹斜街26号,"116.393103,39.895820",010-63135597,大栅栏,weigh3_购物服务,北京市,北京市,西城区
B000A43AEF,北京利生体育商厦,购物服务;商场;普通商场,060102,王府井大街201号(金鱼胡同地铁站C西南口步行160米),"116.410545,39.916601",010-65250870,灯市口,weigh3_购物服务,北京市,北京市,东城区
B000A808V5,天雅珠宝城,购物服务;专卖店;珠宝首饰工艺品,061202,法华寺街136(天坛东门地铁站A2西北口步行490米),"116.421351,39.886515",13683597215,[],weigh3_购物服务,北京市,北京市,东城区
B000A3EDFF,南池子大街,购物服务;特色商业街;特色商业街,061000,南池子大街与东华门大街交叉口西南20米,"116.402809,39.914988",[],[],weigh3_购物服务,北京市,北京市,东城区
B0H1NG8M0B,1796商场,购物服务;商场;普通商场,060102,大栅栏商业街18号,"116.396568,39.895863",[],珠市口,weigh3_购物服务,北京市,北京市,西城区
B0FFJ4QIOI,王府中环东座,购物服务;商场;购物中心,060101,王府井大街269号(王府井地铁站E3东北口步行410米),"116.410088,39.912596",010-85648888,王府井,weigh3_购物服务,北京市,北京市,东城区
B000A46469,北京市东城区王府井食品商场,购物服务;购物相关场所;购物相关场所,060000,王府井大街186号(王府井地铁站E3东北口步行90米),"116.411532,39.911673",010-65250458,东单,weigh3_购物服务,北京市,北京市,东城区
B000A7BSEU,秋栗香(地安门店),购物服务;综合市场;农副产品市场,060703,地安门西大街2号(地安门十字路口),"116.395907,39.933205",010-64016838,北海,weigh3_购物服务,北京市,北京市,西城区
B0FFFDO0V8,大栅栏商业街,地名地址信息;交通地名;道路名|购物服务;特色商业街;特色商业街,190301|061000,大栅栏商业街与门框胡同交叉口西50米,"116.396746,39.895944",[],大栅栏,weigh3_购物服务,北京市,北京市,西城区
B0KALBBHQQ,北京隆福寺,购物服务;特色商业街;特色商业街,061000,隆福寺街99号(东四地铁站E西北口步行450米),"116.414209,39.925256",[],东四,weigh3_购物服务,北京市,北京市,东城区
B0HALZ4694,THE NEW西单更新场,购物服务;商场;商场,060100,西单北大街180号(西单地铁站B北口步行120米),"116.375344,39.908269",010-66063558;010-66536628,西单,weigh3_购物服务,北京市,北京市,西城区
B000A8X3S4,张一元茶庄(总店),购物服务;专卖店;专营店,061200,大栅栏街22号(前门地铁站I西南口步行490米),"116.396298,39.895792",010-63034001,珠市口,weigh3_购物服务,北京市,北京市,西城区
B000A6F85C,西单商场,购物服务;商场;普通商场,060102,西单北大街120号,"116.374683,39.912572",010-66563100,西单,weigh3_购物服务,北京市,北京市,西城区
B000A852XN,澳门中心,购物服务;商场;购物中心,060101,王府井东街8号,"116.413327,39.914866",010-58138899,王府井,weigh3_购物服务,北京市,北京市,东城区
B000A83RUT,西单购物中心,购物服务;商场;购物中心,060101,西单北大街132号,"116.374567,39.911494",010-66025016,西单,weigh3_购物服务,北京市,北京市,西城区
B000A85EXS,崇光百货(宣武门店),购物服务;商场;购物中心,060101,宣武门大街8号北京崇光百货B1层,"116.375639,39.896881",010-63103388,宣武门,weigh3_购物服务,北京市,北京市,西城区
B0FFHQNKQJ,工美大厦(东单三条),购物服务;商场;商场,060100,王府井大街200号工美大厦F2层(王府井地铁站E3东北口旁),"116.411887,39.910839",010-65233016,王府井,weigh3_购物服务,北京市,北京市,东城区
B0FFH14X68,新活馆,购物服务;商场;商场,060100,东打磨厂街7号宝鼎中心A座,"116.413225,39.899797",[],[],weigh3_购物服务,北京市,北京市,东城区
B000A84TVK,Apple 西单大悦城,购物服务;家电电子卖场;数码电子,060306,西单北大街131号大悦城,"116.373483,39.910539",4006171204,西单,weigh3_购物服务,北京市,北京市,西城区
B000A81GMN,东安市场,购物服务;商场;购物中心,060101,王府井大街138号(金鱼胡同地铁站B东口步行290米),"116.411922,39.914339",010-65281270,王府井,weigh3_购物服务,北京市,北京市,东城区
B000AA19GR,北京街(法华寺街),购物服务;特色商业街;步行街,061001,法华寺街91号(红桥市场斜对面红桥路口西边),"116.421098,39.887317",13001117361,[],weigh3_购物服务,北京市,北京市,东城区
B0FFJNCRIR,合景摩方,购物服务;商场;购物中心|商务住宅;商务住宅相关;商务住宅相关,060101|120000,崇文门外大街1号(崇文门地铁站H西南口旁),"116.417628,39.899696",010-57392188,[],weigh3_购物服务,北京市,北京市,东城区
B000A83A5Y,北京图书大厦,购物服务;专卖店;书店,061205,西长安街17号(西单地铁站C东北口步行50米),"116.377078,39.907883",010-66078477,西单,weigh3_购物服务,北京市,北京市,西城区
B0FFF63VW6,琉璃厂文化街,购物服务;特色商业街;特色商业街,061000,南新华街,"116.384570,39.895313",15810887412,[],weigh3_购物服务,北京市,北京市,西城区
B0FFJ2QEQ8,王府中环西座,购物服务;商场;购物中心,060101,王府井大街269号(王府井地铁站E3东北口步行400米),"116.408479,39.912642",010-85648888,王府井,weigh3_购物服务,北京市,北京市,东城区
B0I1JXKJBM,乾坤空间QianKun Space,购物服务;购物相关场所;购物相关场所,060000,杨梅竹斜街26号,"116.393103,39.895820",010-63135597,大栅栏,weigh3_购物服务,北京市,北京市,西城区
B000A43AEF,北京利生体育商厦,购物服务;商场;普通商场,060102,王府井大街201号(金鱼胡同地铁站C西南口步行160米),"116.410545,39.916601",010-65250870,灯市口,weigh3_购物服务,北京市,北京市,东城区
B000A808V5,天雅珠宝城,购物服务;专卖店;珠宝首饰工艺品,061202,法华寺街136(天坛东门地铁站A2西北口步行490米),"116.421351,39.886515",13683597215,[],weigh3_购物服务,北京市,北京市,东城区
B000A3EDFF,南池子大街,购物服务;特色商业街;特色商业街,061000,南池子大街与东华门大街交叉口西南20米,"116.402809,39.914988",[],[],weigh3_购物服务,北京市,北京市,东城区
B0H1NG8M0B,1796商场,购物服务;商场;普通商场,060102,大栅栏商业街18号,"116.396568,39.895863",[],珠市口,weigh3_购物服务,北京市,北京市,西城区
B0FFJ4QIOI,王府中环东座,购物服务;商场;购物中心,060101,王府井大街269号(王府井地铁站E3东北口步行410米),"116.410088,39.912596",010-85648888,王府井,weigh3_购物服务,北京市,北京市,东城区
B000A46469,北京市东城区王府井食品商场,购物服务;购物相关场所;购物相关场所,060000,王府井大街186号(王府井地铁站E3东北口步行90米),"116.411532,39.911673",010-65250458,东单,weigh3_购物服务,北京市,北京市,东城区
B000A7BSEU,秋栗香(地安门店),购物服务;综合市场;农副产品市场,060703,地安门西大街2号(地安门十字路口),"116.395907,39.933205",010-64016838,北海,weigh3_购物服务,北京市,北京市,西城区
B0FFFDO0V8,大栅栏商业街,地名地址信息;交通地名;道路名|购物服务;特色商业街;特色商业街,190301|061000,大栅栏商业街与门框胡同交叉口西50米,"116.396746,39.895944",[],大栅栏,weigh3_购物服务,北京市,北京市,西城区
B0KALBBHQQ,北京隆福寺,购物服务;特色商业街;特色商业街,061000,隆福寺街99号(东四地铁站E西北口步行450米),"116.414209,39.925256",[],东四,weigh3_购物服务,北京市,北京市,东城区
B0FFHG01AY,ZARA(王府井旗舰店),购物服务;服装鞋帽皮具店;品牌服装店,061101,王府井大街249号(金鱼胡同地铁站C西南口步行180米),"116.410902,39.914552",010-65688131,东单,weigh3_购物服务,北京市,北京市,东城区
B0FFH171HY,东华金街购物中心,购物服务;商场;普通商场,060102,东华门街道王府井大街301号,"116.410580,39.909937",010-65135447;010-65252205,东单,weigh3_购物服务,北京市,北京市,东城区
B000A1848A,王府井书店(王府井店),购物服务;专卖店;书店,061205,王府井大街218号(王府井地铁站E3东北口步行100米),"116.411816,39.910280",010-65132842;010-65251946;010-65277787,王府井,weigh3_购物服务,北京市,北京市,东城区
B0KG7A9CVW,THE GUNDAM BASE·BEIJING高达基地,购物服务;专卖店;专营店,061200,王府井大街88号北京王府井银泰in88购物中心1F层,"116.412039,39.915762",[],王府井,weigh3_购物服务,北京市,北京市,东城区
B0FFFEP34S,北京市百货大楼北馆,购物服务;商场;商场,060100,王府井大街255号(近东安市场),"116.409754,39.914229",010-65223388;010-85260063,王府井,weigh3_购物服务,北京市,北京市,东城区
B0FFF2G8YZ,吴裕泰·甜筒冰淇淋(鲜鱼口老字号美食街店),购物服务;专卖店;专营店|餐饮服务;冷饮店;冷饮店,061200|050700,前门大街42号(前门地铁站I西南口步行320米),"116.398301,39.895950",010-67023869,珠市口,weigh3_购物服务,北京市,北京市,东城区
B0FFHOIX3H,西单商场西单北大街店南区,购物服务;商场;普通商场,060102,西单北大街120号(灵境胡同地铁站C东南口步行360米),"116.374849,39.912325",010-66563100,西单,weigh3_购物服务,北京市,北京市,西城区
B000A6932E,永安路百货商场,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,永安路143号,"116.388600,39.886448",010-63036289,天桥,weigh3_购物服务,北京市,北京市,西城区
B0I2BU3HJ5,吴裕泰茶庄(前门大街店),购物服务;专卖店;专营店,061200,鲜鱼口老字号美食街西门旁(前门地铁站I西南口步行370米),"116.398332,39.895930",010-67023869,珠市口,weigh3_购物服务,北京市,北京市,东城区
B0FFHGOIBR,泰安里文化艺术中心,购物服务;特色商业街;特色商业街|科教文化服务;文化宫;文化宫,061000|140800,仁寿路8-16(双号),"116.393471,39.887555",[],珠市口,weigh3_购物服务,北京市,北京市,西城区
B000AA1BEN,银河SOHO商场B座,购物服务;商场;商场,060100,南竹杆胡同2号(朝阳门地铁站G东南口步行410米),"116.432714,39.920892",010-58788888,朝阳门,weigh3_购物服务,北京市,北京市,东城区
B000A844DJ,吴裕泰茶庄(王府井店),购物服务;专卖店;专营店|餐饮服务;茶艺馆;茶艺馆,061200|050600,王府井大街186号(王府井地铁站E3东北口步行90米),"116.411462,39.911610",010-65124657;010-65254961;4006101887,王府井,weigh3_购物服务,北京市,北京市,东城区
B0FFJD17A5,优衣库(北京apm店),购物服务;服装鞋帽皮具店;品牌服装店,061101,王府井大街138号新东安广场3楼,"116.412569,39.914706",010-58177120,王府井,weigh3_购物服务,北京市,北京市,东城区
B0I6BHRVEU,NEST(巢空间),购物服务;购物相关场所;购物相关场所,060000,东四北大街425号(东四地铁站B东北口步行290米),"116.417185,39.927045",17521650056,东四,weigh3_购物服务,北京市,北京市,东城区
B0FFHIG5NH,ZARA(西单大悦城店),购物服务;服装鞋帽皮具店;品牌服装店,061101,西单北大街甲131号大悦城(西单店)F1-F3层,"116.373384,39.910348",010-59716350,西单,weigh3_购物服务,北京市,北京市,西城区
B0FFKT2TFF,故宫前门文创店,购物服务;综合市场;综合市场,060700,小江胡同1号前门大街(前门地铁站I西南口步行200米),"116.398254,39.897083",010-67027123,[],weigh3_购物服务,北京市,北京市,东城区
B000A8ZN4E,三联韬奋书店(美术馆店),购物服务;专卖店;书店,061205,美术馆东街22号三联韬奋图书中心1层,"116.411337,39.926144",010-64002710;010-84040989,东四,weigh3_购物服务,北京市,北京市,东城区
B0FFHON79U,新世界百货2期,购物服务;商场;购物中心,060101,崇文门外大街3号新世界1期地下,"116.417509,39.896492",[],珠市口,weigh3_购物服务,北京市,北京市,东城区
B0I24AEPFX,新国潮邮局,购物服务;购物相关场所;购物相关场所,060000,前门大街98号,"116.398326,39.893157",[],珠市口,weigh3_购物服务,北京市,北京市,东城区
B000A305F8,天雅大厦(雅宝路),商务住宅;楼宇;商务写字楼|购物服务;综合市场;综合市场,120201|060700,雅宝路2号,"116.438029,39.915136",010-51361000,建国门,weigh3_购物服务,北京市,北京市,朝阳区
B0H2N9KDBU,王府井百货(北京市百货大楼店)-楼梯,购物服务;家居建材市场;家居建材市场,060600,王府井西街与菜厂胡同交叉口东100米,"116.410210,39.913852",[],王府井,weigh3_购物服务,北京市,北京市,东城区
B0JR5ZW6KG,华为旗舰店(北京王府井),购物服务;家电电子卖场;手机销售,060305,王府井大街88号1幢1层1016号、2层2003号、2016-2017号,"116.411565,39.915922",4006604456,王府井,weigh3_购物服务,北京市,北京市,东城区
B0FFFLJ6D2,大栅栏第一百货商场,购物服务;商场;普通商场,060102,大栅栏街15号(前门地铁站I西南口步行460米),"116.396341,39.896053",[],大栅栏,weigh3_购物服务,北京市,北京市,西城区
B0FFH12UEF,新世界1期,购物服务;商场;购物中心,060101,崇文门大街3-5(崇文门地铁站H西南口步行380米),"116.417689,39.898278",[],[],weigh3_购物服务,北京市,北京市,东城区
B000A8W89F,一得阁,科教文化服务;美术馆;美术馆|科教文化服务;培训机构;培训机构|购物服务;文化用品店;文化用品店|科教文化服务;展览馆;展览馆,140400|141400|060800|140200,南新华街25号(和平门地铁站D2西南口步行470米),"116.384129,39.895950",010-63011262;010-63032145;15624568779,宣武门,weigh3_购物服务,北京市,北京市,西城区
B0HG2UZI64,盒马鲜生(新活馆店),购物服务;综合市场;农副产品市场|购物服务;超级市场;超市,060703|060400,崇文门西大街新活馆东打磨厂街-7号楼二层,"116.413900,39.899772",010-67017802;13036665638;9510217,[],weigh3_购物服务,北京市,北京市,东城区
B0FFK6JH75,东华门便民综合体(王府井步行街店),购物服务;超级市场;超市,060400,甘雨胡同甲1号1层(灯市口地铁站A西北口步行250米),"116.416603,39.918580",13391707029,王府井,weigh3_购物服务,北京市,北京市,东城区
B000A1CB1E,六必居(前门店),购物服务;综合市场;农副产品市场|餐饮服务;餐饮相关场所;餐饮相关,060703|050000,前门粮食店街3号六必居(前门地铁站I西南口步行360米),"116.397674,39.895848",010-63035109,珠市口,weigh3_购物服务,北京市,北京市,西城区
B0H3JD3GDP,一直娱POP研究所(西单购物中心店),购物服务;购物相关场所;购物相关场所,060000,华威大厦3F-349(西单地铁站A西北口步行470米),"116.374570,39.911476",010-66066343,西单,weigh3_购物服务,北京市,北京市,西城区
B0FFH0L0FB,优衣库(西单大悦城店),购物服务;服装鞋帽皮具店;品牌服装店,061101,西单北大街131号西单大悦城3楼,"116.373156,39.911322",010-59717890,西单,weigh3_购物服务,北京市,北京市,西城区
B0J1JCWHD2,HERE,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,东四南大街68号,"116.417739,39.921786",13269836070,东四,weigh3_购物服务,北京市,北京市,东城区
B0H65COYYA,PAGE ONE(北京坊),购物服务;专卖店;书店,061205,前门北京坊东区E1号楼1-3层,"116.397201,39.898218",010-63183761,大栅栏,weigh3_购物服务,北京市,北京市,西城区
B0FFHHODUC,URBAN REVIVO(北京王府井APM店),购物服务;服装鞋帽皮具店;品牌服装店,061101,王府井大街138号新东安广场2层209号URBAN REVIVO,"116.412609,39.914601",010-65244504,东单,weigh3_购物服务,北京市,北京市,东城区
B0FFGJBVW2,海友良品酒店(北京东四地铁站店),住宿服务;宾馆酒店;经济型连锁酒店|购物服务;购物相关场所;购物相关场所,100105|060000,东四南大街33号(东四地铁站D西南口步行290米),"116.417352,39.922245",010-65231018,东四,weigh3_购物服务,北京市,北京市,东城区
B0FFJKWHQC,Sony Store索尼(北京东方广场店),购物服务;家电电子卖场;数码电子,060306,东长安街与大华路交叉口北120米(老凤祥旁边),"116.412440,39.909247",010-58116080,东单,weigh3_购物服务,北京市,北京市,东城区
B0FFHOIX3I,西单商场西单北大街店北区,购物服务;商场;普通商场,060102,西单北大街120号(灵境胡同地铁站C东南口步行260米),"116.374318,39.913116",[],西单,weigh3_购物服务,北京市,北京市,西城区
B0FFKBR1LB,王府井商业街,购物服务;商场;购物中心|购物服务;商场;普通商场|购物服务;特色商业街;特色商业街,060101|060102|061000,王府井百货大街255号王府井百货大楼北馆5层,"116.409186,39.913804",010-65125376;010-65223388;15210750567,王府井,weigh3_购物服务,北京市,北京市,东城区
B000A7XJYF,兆军盛菜市场,购物服务;综合市场;蔬菜市场,060705,大佛寺东街25号(中国美术馆地铁站B东北口步行360米),"116.410584,39.927839",010-84002367;15611900643;18801147182,东四,weigh3_购物服务,北京市,北京市,东城区
B000A8WB3B,淘汇新天(王府井步行街店),购物服务;商场;普通商场,060102,王府井大街219号(金鱼胡同地铁站C西南口旁),"116.410627,39.915970",[],王府井,weigh3_购物服务,北京市,北京市,东城区
B000A1E868,和平门菜市场,购物服务;综合市场;蔬菜市场,060705,前门西大街79号(和平门地铁站B1东北口旁),"116.384863,39.900479",010-66054154,大栅栏,weigh3_购物服务,北京市,北京市,西城区
B0G1FDN9DU,华威潮铺街(西单华威大厦店),购物服务;特色商业街;特色商业街,061000,西单北大街130号华威大厦3F-6F,"116.374381,39.911364",010-63190051;010-63190055,西单,weigh3_购物服务,北京市,北京市,西城区
B0FFJ7TRH7,MUJI無印良品(北京坊店),购物服务;专卖店;专营店|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061200|061100,廊房头条21号院北京坊W2号楼B1层,"116.395569,39.898550",010-83156166,大栅栏,weigh3_购物服务,北京市,北京市,西城区
B0FFMB5XAL,永辉超市(Bravo搜秀城店),购物服务;超级市场;超市,060400,崇文门外大街40号搜秀城负一层,"116.419116,39.896463",010-67123635,花市,weigh3_购物服务,北京市,北京市,东城区
B0KRV7H9S0,Yummylicious by ZAZA,购物服务;购物相关场所;购物相关场所,060000,沙滩后街17号,"116.403020,39.925570",18501176832,沙滩,weigh3_购物服务,北京市,北京市,东城区
B000A69DD6,红都一商华表商场,购物服务;商场;商场|购物服务;综合市场;综合市场,060100|060700,东四南大街48号(东四地铁站C东南口步行170米),"116.417802,39.922941",[],东四,weigh3_购物服务,北京市,北京市,东城区
B000AAAAVZ,优衣库(新世界百货崇文门店),购物服务;服装鞋帽皮具店;品牌服装店,061101,崇文门外大街3号北京新世界百货青春馆2楼,"116.417393,39.896872",010-67089718,珠市口,weigh3_购物服务,北京市,北京市,东城区
B0IG5HITN6,山海四合by Jetlag Books,购物服务;购物相关场所;购物相关场所,060000,东四北大街303-2(张自忠路地铁站D西南口步行320米),"116.416998,39.930423",15501157619,东四,weigh3_购物服务,北京市,北京市,东城区
B0H65COCKN,DJI大疆(北京王府井APM授权高级体验店),购物服务;家电电子卖场;数码电子,060306,王府井大街138号apm购物中心B区L205,"116.411925,39.915244",17710680060,东单,weigh3_购物服务,北京市,北京市,东城区
B000A88EAP,庄胜城1期,商务住宅;楼宇;商住两用楼宇|购物服务;购物相关场所;购物相关场所,120203|060000,宣武门外大街8号SOGO本馆,"116.375637,39.896662",[],宣武门,weigh3_购物服务,北京市,北京市,西城区
B0FFM6DY4P,同日升粮油(东华门便民超市店),购物服务;综合市场;农副产品市场,060703,东四南大街143号(灯市口地铁站A西北口步行230米),"116.416831,39.918468",13681580152,东四,weigh3_购物服务,北京市,北京市,东城区
B0JR4RANGT,可能有书,购物服务;专卖店;书店,061205,前炒面胡同49号(东四地铁站C东南口步行260米),"116.418239,39.922736",13811377434,东四,weigh3_购物服务,北京市,北京市,东城区
B000A87JFV,张一元茶庄(前门大街店),购物服务;专卖店;专营店,061200,前门大街86号(珠市口地铁站A西北口步行310米),"116.398380,39.893690",010-67019371,珠市口,weigh3_购物服务,北京市,北京市,东城区
B0KBLA2MB2,布谷社(王府井喜悦店),购物服务;购物相关场所;购物相关场所,060000,王府井大街301号王府井喜悦购物中心B2层,"116.410557,39.909902",18519943638,东单,weigh3_购物服务,北京市,北京市,东城区
B000ABCEIK,MUJI無印良品(北京市百货大楼店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,王府井大街251-253号王府井百货大楼3F,"116.410811,39.913983",010-65282148,东单,weigh3_购物服务,北京市,北京市,东城区
B0FFI9J62U,Hamleys(北京市百货大楼店),购物服务;专卖店;儿童用品店,061207,王府井大街255号北京市百货大楼2层,"116.409676,39.913449",010-65266108;010-85260720,东单,weigh3_购物服务,北京市,北京市,东城区
B000A7UKPH,同仁验光配镜(视光学技术服务中心),购物服务;专卖店;眼镜店,061204,崇文门地铁站E西北口步行270米,"116.417965,39.903120",010-58265400;010-67133747;4006509260,[],weigh3_购物服务,北京市,北京市,东城区
B0FFLBL9VT,NBA旗舰店(北京王府井银泰in88),购物服务;体育用品店;体育用品店|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,060900|061100,王府井大街88号北京王府井银泰in88购物中心1F层,"116.411501,39.916461",010-51077401;010-51077402,灯市口,weigh3_购物服务,北京市,北京市,东城区
B000A81K5F,吴裕泰茶庄(地东店),购物服务;专卖店;专营店,061200,地安门东大街119-1号,"116.397878,39.933566",010-64028600,沙滩,weigh3_购物服务,北京市,北京市,东城区
B000AABYJE,张一元茶庄(大栅栏西街商业店),购物服务;专卖店;专营店,061200,大栅栏西街1号,"116.394447,39.895772",010-63010348,大栅栏,weigh3_购物服务,北京市,北京市,西城区
B0G3LDFSOK,小米之家(APM购物中心店),购物服务;家电电子卖场;数码电子,060306,王府井大街130号(金鱼胡同地铁站B东口步行400米)apm购物中心3层南侧,"116.412054,39.914068",010-65125574,王府井,weigh3_购物服务,北京市,北京市,东城区
B0FFKC0QQX,Apple授权专营店(国瑞城店),购物服务;家电电子卖场;手机销售,060305,崇文门外大街18号国瑞城一层F1-16,"116.419855,39.898243",010-67117100,花市,weigh3_购物服务,北京市,北京市,东城区
B000A844DP,大明眼镜(王府井旗舰店),购物服务;专卖店;眼镜店,061204,王府井大街301-3号东华金街购物中心,"116.411051,39.910141",010-65133080;010-85118105;13810567095,东单,weigh3_购物服务,北京市,北京市,东城区
B000A8U5A9,物美超市(朝菜店),购物服务;超级市场;超市,060400,东四北大街乙528号(东四地铁站C东南口步行180米),"116.418180,39.924615",4006831818,东四,weigh3_购物服务,北京市,北京市,东城区
B0KAT7PGZ2,Aesop伊索(王府中环19号府店),购物服务;购物相关场所;购物相关场所,060000,王府井大街269号王府中环西侧院贝子府19号府一进院,"116.407531,39.912401",[],王府井,weigh3_购物服务,北京市,北京市,东城区
B0FFF3L2BM,以纯(西单商业街店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,西单堂子胡同22号平房东,"116.375162,39.910880",010-66014487;15514661661,西单,weigh3_购物服务,北京市,北京市,西城区
B0IR453O4M,银河SOHO商场A座,购物服务;商场;购物中心,060101,南竹杆胡同2号银河SOHO购物中心,"116.433501,39.921420",[],朝阳门,weigh3_购物服务,北京市,北京市,东城区
B000A8URS2,荣宝斋(琉璃厂西街店),购物服务;专卖店;古玩字画店|购物服务;专卖店;礼品饰品店|公司企业;公司;公司,061201|061209|170200,[],"116.382455,39.895520",010-63033370;010-63035279;13601039269,宣武门,weigh3_购物服务,北京市,北京市,西城区
B0H6P9V3GQ,小米之家(北京东方广场汽车旗舰店),购物服务;家电电子卖场;数码电子,060306,东华门街道王府井东方新天地首层A305A&A308号,"116.414203,39.909008",010-85187537,东单,weigh3_购物服务,北京市,北京市,东城区
B0FFH7CXWC,名创优品(北京apm店),购物服务;便民商店/便利店;便民商店/便利店,060200,王府井大街138号新东安广场L4层440号商铺,"116.411575,39.914825",18135382712,王府井,weigh3_购物服务,北京市,北京市,东城区
B0FFHIIH1M,大栅栏商业文化老街,购物服务;特色商业街;特色商业街,061000,大栅栏街9号(前门地铁站I西南口步行440米),"116.396838,39.896081",[],大栅栏,weigh3_购物服务,北京市,北京市,西城区
B000A80HUP,小街栗子(朝内大街店),购物服务;综合市场;果品市场,060704,朝内大街137号,"116.425997,39.924720",17601059685;18611135255,东四,weigh3_购物服务,北京市,北京市,东城区
B0J14SUFDC,祥义号银作局,购物服务;专卖店;珠宝首饰工艺品,061202,前门大栅栏步行街一号祥义号银作局,"116.397455,39.896163",010-83153770,大栅栏,weigh3_购物服务,北京市,北京市,西城区
B0H65CORFC,国药中服免税(北京坊店),购物服务;购物相关场所;购物相关场所,060000,大栅栏街道廊房头条19号北京坊w10号楼,"116.395979,39.897768",010-83128088,大栅栏,weigh3_购物服务,北京市,北京市,西城区
B0FFF9UP41,张一元茶庄(王府井店),购物服务;专卖店;专营店,061200,王府井大街301号东华金街购物中心F1层,"116.411125,39.910055",010-65281173,东单,weigh3_购物服务,北京市,北京市,东城区
B0FFKS440R,镜目眼镜·蔡司官方视觉专家店,购物服务;专卖店;眼镜店,061204,宣武门外大街6号庄胜广场办公楼第1座东翼10层1030室,"116.375887,39.897748",010-53672789;13681582789,宣武门,weigh3_购物服务,北京市,北京市,西城区
B0FFIKK5PT,ARC'TERYX始祖鸟(王府中环西座店),购物服务;服装鞋帽皮具店;品牌服装店,061101,王府井大街269号王府中环西座113-114A,"116.408782,39.912929",010-65269509,东单,weigh3_购物服务,北京市,北京市,东城区
B0KAZ7JBBB,十条TIAO,购物服务;购物相关场所;购物相关场所,060000,西兴隆街40号,"116.409646,39.897236",[],珠市口,weigh3_购物服务,北京市,北京市,东城区
